,id,title,time,url,score,descendants,author,labels
187,38582328,Cardiometabolic Effects of Omnivorous vs. Vegan Diets in Identical Twins,1702133318,https://jamanetwork.com/journals/jamanetworkopen/fullarticle/2812392,40,50,mikequinlan,0
188,38567687,"Dieselgate, but for trains – some heavyweight hardware hacking",1702034436,https://badcyber.com/dieselgate-but-for-trains-some-heavyweight-hardware-hacking/,646,285,GruHe,0
189,38550408,Gordon Freeman at the Olympic Games,1701901966,https://moonbase.lgbt/blog/100m-accelerated-backhopping/,260,44,xena,0
190,38556771,Purple Llama: Towards open trust and safety in generative AI,1701959747,https://ai.meta.com/blog/purple-llama-open-trust-safety-generative-ai/,337,315,amrrs,4
191,38532593,Launch HN: Openlayer (YC S21) – Testing and Evaluation for AI,1701792098,,94,31,rishramanathan,8
192,38559672,StableLM Zephyr 3B,1701972621,https://stability.ai/news/stablelm-zephyr-3b-stability-llm,123,38,roborovskis,0
193,38583873,The moral injury of having your work enshittified,1702143824,https://pluralistic.net/2023/11/25/moral-injury/#enshittification,12,0,laurex,0
194,38559655,Hanukkah of Data: Practice your data skills with 8 free data puzzles,1701972547,https://hanukkah.bluebird.sh/5784/,194,30,anjakefala,0
195,38555629,Show HN: VideoGist – Useful YouTube video summaries,1701952215,https://www.videogist.co/,61,39,nliang86,7
196,38576158,Rhapsodies in Blue: Anna Atkins' Cyanotypes,1702077753,https://publicdomainreview.org/essay/anna-atkins-cyanotypes/,3,0,prismatic,0
197,38540796,An existential problem in the search for alien life,1701841304,https://www.theatlantic.com/science/archive/2023/12/defining-life-existentialism-scientific-theory/676238/,46,75,fortran77,0
198,38578033,"E.U. reaches deal on landmark AI bill, racing ahead of U.S.",1702090465,https://www.washingtonpost.com/technology/2023/12/08/ai-act-regulation-eu/,16,17,valiant-comma,4
199,38575120,Ask HN: What fuel for my data furnace?,1702072663,,47,33,heartag,7
200,38571332,Researchers have identified new elements of whale vocalizations,1702055351,https://www.vice.com/en/article/4a35kp/scientists-have-reported-a-breakthrough-in-understanding-whale-language,126,75,manicennui,3
201,38556116,SVG Tutorial,1701956284,https://svg-tutorial.com/,473,110,HunorBorbely,0
202,38559247,Three Decades of HTML,1701970440,https://meyerweb.com/eric/thoughts/2023/12/06/three-decades-of-html/,142,39,tosh,0
203,38562946,"Greedflation: Corporate profiteering 'significantly' boosted global prices,study",1701989780,https://www.theguardian.com/business/2023/dec/07/greedflation-corporate-profiteering-boosted-global-prices-study,228,178,safaa1993,0
204,38556169,The Right Chemistry: Reflections on the manufacture of mirrors (2022),1701956670,https://montrealgazette.com/opinion/columnists/the-right-chemistry-reflections-on-the-manufacture-of-mirrors,35,2,curiousObject,0
205,38540761,Why is Jepsen written in Clojure?,1701840763,https://aphyr.com/posts/367-why-is-jepsen-written-in-clojure,464,256,manicennui,0
206,38545207,Show HN: CopilotKit- Build in-app AI chatbots and AI-powered textareas,1701876941,https://github.com/CopilotKit/CopilotKit,195,67,swiftlyTyped,4
207,38556669,Efficient parallelization of an ubiquitous sequential computation,1701959193,https://arxiv.org/abs/2311.06281,85,29,cs702,0
208,38533105,Fine-tuning Mistral 7B on Magic the Gathering Draft,1701794038,https://generallyintelligent.substack.com/p/fine-tuning-mistral-7b-on-magic-the,354,100,dmakian,0
209,38554994,Show HN: My related-posts finder script (with LLM and GPT4 enhancement),1701945826,https://tomhazledine.com/llm-related-posts/,67,20,tomhazledine,7
210,38576766,"U.S. payrolls rose 199,000 in November, unemployment rate falls to 3.7%",1702081118,https://www.cnbc.com/2023/12/08/jobs-report-november-2023-us-payrolls-rose-199000-in-november-unemployment-rate-falls-to-3point7percent.html,24,13,safaa1993,0
211,38559582,"Gemini ""duck"" demo was not done in realtime or with voice",1701972222,https://twitter.com/parmy/status/1732811357068615969,1019,639,apsec112,8
212,38578494,One programmer broke the internet by deleting a tiny piece of code (2016),1702095116,https://qz.com/646467/how-one-programmer-broke-the-internet-by-deleting-a-tiny-piece-of-code,14,4,RyanShook,3
213,38574422,How Did Christianity Change the Roman Empire?,1702069679,https://www.historytoday.com/archive/head-head/how-did-christianity-change-roman-empire,4,0,diodorus,0
214,38577114,Cooler Master's Framework case gives your laptop a second life,1702083614,https://www.engadget.com/cooler-masters-framework-case-gives-your-laptop-a-second-life-150051741.html,19,3,CharlesW,0
215,38538111,All my favorite tracing tools,1701816989,https://thume.ca/2023/12/02/tracing-methods/,345,40,trishume,0
216,38583532,New York approves the first congestion toll in the US: $15 to enter Manhattan,1702141701,https://english.elpais.com/climate/2023-12-07/new-york-approves-the-first-congestion-toll-in-the-us-drivers-to-be-charged-15-to-enter-manhattan.html,57,127,orcul,9
217,38555294,Exploring Quantum Computing with JavaScript: A Beginner's Guide,1701948855,https://medium.com/@yourfuse/exploring-quantum-computing-with-javascript-a-beginners-guide-d29a4af15ec7,52,13,ingen0s,9
218,38556853,I turned Hacker News top stories into AI art on your wall,1701960079,https://alexanderklopping.medium.com/i-turned-hacker-news-top-stories-into-ai-art-on-your-wall-97c814873b63,61,6,alexandernl,4
219,38538144,Untrusted Device Encryption,1701817194,https://docs.syncthing.net/specs/untrusted.html,150,57,tosh,0
220,38556636,How the first gen iPod was reverse engineered to run Rockbox,1701959014,https://mastodon.social/@bagder/111538350617290554,156,56,Wowfunhappy,0
221,38575199,The industries AI is disrupting are not lucrative,1702073042,https://www.theintrinsicperspective.com/p/excuse-me-but-the-industries-ai-is,70,96,snewman,4
222,38538100,Virtual Machine as a core Android Primitive,1701816951,https://android-developers.googleblog.com/2023/12/virtual-machines-as-core-android-primitive.html,253,164,r00tbeer,0
223,38556456,Lithium “shortage” bubble implodes again,1701957979,https://wolfstreet.com/2023/11/23/lithium-shortage-bubble-implodes-once-again-as-demand-and-production-both-surged/,326,177,passwordoops,0
224,38532761,Common Voice,1701792790,https://commonvoice.mozilla.org/en,319,78,oblib,0
225,38573411,Read color hex codes (2018),1702065423,https://www.dotconferences.com/2018/11/david-desandro-read-color-hex-codes,3,0,thunderbong,0
226,38534153,Browsing the Eastern Side of the Personal Web,1701797847,https://www.bikobatanari.art/posts/2023/east-west-website-culture,157,56,PaulHoule,0
227,38562558,How Many Hobbits? A Demographic Analysis of Middle Earth,1701987255,https://medium.com/@lymanstone/how-many-hobbits-a-demographic-analysis-of-middle-earth-cd53b91d141f,154,115,apsec112,0
228,38531604,Show HN: How did your computer reach my server?,1701788185,https://how-did-i-get-here.net/,652,136,archmaster,7
229,38574577,Una-Cybertron-7B,1702070390,https://huggingface.co/fblgit/una-cybertron-7b-v2-bf16,17,1,tosh,0
230,38542556,Until the 14th century women dominated the field of beer brewing,1701862139,https://daily.jstor.org/a-pint-for-the-alewives/,104,84,beardyw,0
231,38567926,"Chronic fatigue syndrome is more common than some past studies suggest, CDC says",1702036660,https://apnews.com/article/chronic-fatigue-syndrome-long-covid-cdc-c7f3dddbe88ec40d70448743fd479b30,49,32,webmaven,0
232,38541451,Largest tokamak fusion reactor powers up,1701849215,https://newatlas.com/energy/worlds-largest-tokamak-fusion-reactor-powers-up/,162,134,clouddrover,0
233,38542020,Takeaway,1701855562,https://notoneoffbritishisms.com/2023/12/05/takeaway-2/,40,15,jjgreen,0
234,38564359,"Google launched a new AI, and has already admitted at least one demo wasn't real",1701999756,https://www.theverge.com/2023/12/7/23992737/google-gemini-misrepresentation-ai-accusation,75,32,ronron4693,3
235,38538236,Does uBlock Origin bypass the latest YouTube anti-adblock script?,1701817864,https://drhyperion451.github.io/does-uBO-bypass-yt/,287,465,colinprince,0
236,38564808,We investigated France's mass profiling machine,1702003528,https://www.lighthousereports.com/methodology/how-we-investigated-frances-mass-profiling-machine/,199,107,sebg,0
237,38572756,Hidden Functions of Hacker News,1702061828,https://github.com/minimaxir/hacker-news-undocumented/blob/master/README.md,6,1,aubanel,0
238,38572665,Show HN: Eliminate video buffering with a Chrome extension,1702061320,https://faststream.online/,4,0,Andrews54757,7
239,38582087,China starts up first fourth-generation nuclear reactor,1702131473,https://www.reuters.com/world/china/china-starts-up-worlds-first-fourth-generation-nuclear-reactor-2023-12-06/,10,7,freeqaz,0
240,38551809,Five-Disk Floppy RAID: 4MB of Blistering Fast Storage (2009),1701913087,https://www.wired.com/2009/05/five-disk-floppy-raid-4mb-of-blistering-fast-storage/,84,77,rascul,0
241,38565323,"Alpine Linux 3.19.0 – A security-oriented, lightweight Linux distribution",1702008439,https://alpinelinux.org/posts/Alpine-3.19.0-released.html,37,0,neustradamus,5
242,38576626,"OpenAI Acknowledges GPT-4 Getting ""Lazier""",1702080088,https://twitter.com/ChatGPTapp/status/1732979491071549792,15,7,vijayrs,9
243,38542764,Rethinking serverless with FLAME,1701864219,https://fly.io/blog/rethinking-serverless-with-flame/,398,148,kiwicopple,0
244,38575801,E.U. Agrees on Artificial Intelligence Rules with Landmark New Law,1702075957,https://www.nytimes.com/2023/12/08/technology/eu-ai-act-regulation.html,89,87,localhost,3
245,38568121,Problems on the Galaxy Store,1702037955,https://forum.developer.samsung.com/t/test-confirmation-rejected-too-expensive/28238,117,82,SSNLF,0
246,38560041,OpenAI employees did not want to go work for Microsoft,1701974428,https://www.businessinsider.com/openai-employees-did-not-want-to-work-for-microsoft-2023-12,272,253,apsec112,1
247,38553259,Cabinets of curiosities laid the foundation for modern museums,1701927885,https://www.smithsonianmag.com/history/how-cabinets-of-curiosities-laid-the-foundation-for-modern-museums-180983265/,64,27,benbreen,0
248,38577640,Ask HN: What are some cool interactive audiovisual experiences you know?,1702087431,,8,2,EmilioMartinez,7
249,38576082,"""vi – How do I exit Vim?"" on stackoverflow viewed +3M times",1702077363,https://stackoverflow.com/questions/11828270/how-do-i-exit-vim,13,13,virskyfan,0
250,38558794,Canopy is an open-source Retrieval Augmented Generation (RAG) framework,1701968449,https://github.com/pinecone-io/canopy,15,3,mooreds,7
251,38565038,Google's best Gemini demo was faked,1702005474,https://techcrunch.com/2023/12/07/googles-best-gemini-demo-was-faked/,75,20,bbzjk7,8
252,38582807,OpenAI leaders warned of abusive behavior before Sam Altman's ouster,1702136713,https://www.msn.com/en-us/money/companies/warning-from-openai-leaders-helped-trigger-sam-altman-s-ouster/ar-AA1ldAfV,8,5,FrustratedMonky,1
253,38538754,"For processing strings, streams in C++ can be slow",1701821319,https://lemire.me/blog/2023/10/19/for-processing-strings-streams-in-c-can-be-slow/,103,101,greghn,0
254,38557588,Efficient Transformer Knowledge Distillation: A Performance Review,1701963679,https://arxiv.org/abs/2311.13657,63,5,PaulHoule,0
255,38540421,JSONB has landed,1701836197,https://sqlite.org/forum/forumpost/fa6f64e3dc1a5d97,660,203,nalgeon,0
256,38579272,The Invisible Bunnies That Power World of Warcraft (2017),1702104002,https://kotaku.com/the-invisible-bunnies-that-power-world-of-warcraft-1791576630,5,1,cpeterso,0
257,38540083,My Time at Snap,1701832105,https://marko-tupper.medium.com/my-time-at-snap-83134da32e01,60,9,infrawhispers,0
258,38553008,Tell HN: ZFS silent data corruption bugfix – my research results,1701925189,,104,84,sandreas,7
259,38543155,"Governments spying on Apple, Google users through push notifications",1701866992,https://www.reuters.com/technology/cybersecurity/governments-spying-apple-google-users-through-push-notifications-us-senator-2023-12-06/,835,605,ahiknsr,0
260,38577391,"The reckless, infinite scope of web browsers (2020)",1702085628,https://drewdevault.com/2020/03/18/Reckless-limitless-scope.html,11,0,shakna,0
261,38559770,Helen Toner shares her side,1701973076,https://www.wsj.com/tech/ai/helen-toner-openai-board-2e4031ef,150,247,Leary,0
262,38560345,95%-ile isn't that good (2020),1701975708,https://danluu.com/p95-skill/,108,180,tosh,0
263,38580135,Mistral AI releases GPT-4 like MoE model as a torrent,1702113568,https://twitter.com/mistralai/status/1733150512395038967?s=46&t=zn2SOuJcSVq-Pe2Ysevzkg,4,0,nirga,4
264,38565651,Kagi Search – Paywalled articles indicator and improved weather widget,1702011830,https://kagi.com/changelog,409,241,mroche,0
265,38540219,"New calf brings new hope, and new concerns, for embattled Sumatran rhinos",1701833687,https://news.mongabay.com/2023/11/new-calf-brings-new-hope-and-new-concerns-for-embattled-sumatran-rhinos/,46,5,PaulHoule,3
266,38549388,Framework Laptop 16 Deep Dive – Connectors,1701896402,https://frame.work/blog/framework-laptop-16-deep-dive---connectors,138,82,jonah-archive,0
267,38576809,Ask HN: How do you do personal backups in 2023? (Google and Dropbox issues),1702081438,,10,27,cl42,7
268,38555555,100Gbps RF Sample Offload for RFSoC Using GNU Radio and PYNQ,1701951487,https://strathprints.strath.ac.uk/86118/,46,24,teleforce,7
269,38533869,What it takes to save the axolotl,1701796896,https://www.nytimes.com/2023/12/05/science/mexico-axolotl-biology.html,109,48,samclemens,0
270,38550994,Researchers have discovered magnetic monopole quasi-particles,1701905920,https://www.cam.ac.uk/research/news/diamonds-and-rust-help-unveil-impossible-quasi-particles,139,69,pdpi,0
271,38551085,Tales of Topological Qubits,1701906673,https://cacm.acm.org/magazines/2023/12/278144-tales-of-topological-qubits/fulltext,19,0,rbanffy,0
272,38557263,Senator Sends Automakers Letter Criticizing Their Nonexistent Privacy Standards,1701962150,https://www.techdirt.com/2023/12/07/senator-markey-sends-automakers-a-letter-criticizing-their-nonexistent-privacy-standards/,68,10,rntn,0
273,38558120,"Dieselgate, but for trains – some heavyweight hardware hacking",1701965797,https://badcyber.com/dieselgate-but-for-trains-some-heavyweight-hardware-hacking/,10,0,codewiz,0
274,38550486,How to create an AI narrator for your life,1701902471,https://replicate.com/blog/how-to-create-an-ai-narrator,38,6,Charlieholtz,4
275,38553624,Partitioned consensus and its impact on Spanner's latency (2018),1701932110,http://dbmsmusings.blogspot.com/2018/12/partitioned-consensus-and-its-impact-on.html,14,1,greghn,0
276,38566237,The Technology (2014),1702019562,http://paulbuchheit.blogspot.com/2014/07/the-technology.html,4,0,previnder,0
277,38556450,Show HN: Recompyle – A JavaScript developer-friendly console / debugger,1701957947,https://www.recompyle.com/,55,52,dam11,7
278,38542905,Unlocking the secrets of oobleck–strange stuff that's both liquid and solid,1701865366,https://arstechnica.com/science/2023/12/unlocking-the-secrets-of-oobleck-strange-stuff-thats-both-liquid-and-solid/,34,15,sohkamyung,0
279,38542166,Stern-Gerlach experiment used to probe the clash of quantum theory and gravity,1701857206,https://www.quantamagazine.org/the-often-overlooked-experiment-that-revealed-the-quantum-world-20231205/,68,33,nsoonhui,0
280,38560746,Personal Data Is Under Siege. End-to-End Encryption Is Our Most Powerful Defense,1701977515,https://www.lawfaremedia.org/article/personal-data-in-the-cloud-is-under-siege.-end-to-end-encryption-is-our-most-powerful-defense,12,2,pulisse,0
281,38535446,The Sheep Incident (2008),1701803151,https://www.damninteresting.com/the-sheep-incident/,115,35,EndXA,0
282,38547556,Swap OpenAI with any open-source model,1701886669,https://postgresml.org/blog/introducing-the-openai-switch-kit-move-from-closed-to-open-source-ai-in-minutes,147,32,smarvin2,7
283,38576605,Microsoft says it does not own any portion of OpenAI,1702079904,https://www.reuters.com/technology/microsoft-says-it-does-not-own-any-portion-openai-2023-12-08/,10,7,dev_tty01,1
284,38583281,Adolescent boys struggle with disorganization and distraction,1702139791,https://www.wsj.com/tech/personal-tech/middle-schoolers-academic-success-innovation-40e8456d,57,57,pretext,0
285,38539153,MLX: An array framework for Apple Silicon,1701824180,https://github.com/ml-explore/mlx,233,46,jacobkahn,0
286,38539020,MLX: NumPy like framework for Apple Silicon by Apple,1701823244,https://ml-explore.github.io/mlx/build/html/index.html,160,16,dagmx,0
287,38568288,US Army to Launch High-Altitude Spy Balloon Program in 2025,1702039124,https://www.thedefensepost.com/2023/12/08/us-army-spy-balloon/,4,2,mikece,8
288,38567397,"X.com is Twitter, but what are [a-z].com?",1702031409,https://nerology.substack.com/p/xcom-is-twitter-but-what-are-a-zcom,174,184,NeroVanbierv,0
289,38532167,"iMessage, explained",1701790403,https://jjtech.dev/reverse-engineering/imessage-explained/,615,149,spoon16,0
290,38583484,Sewage Garlic Grown in Communist China Has No Place in American Grocery Stores,1702141309,https://www.rickscott.senate.gov/2023/12/sen-rick-scott-to-commerce-sewage-garlic-grown-in-communist-china-has-no-place-in-american-grocery-stores,3,0,depsypher,0
291,38546520,Spotlight: Sentry for Development,1701882207,https://spotlightjs.com/,145,77,coloneltcb,0
292,38568947,Protein folding cellular code cracked: many possible new therapeutic avenues,1702043095,https://phys.org/news/2023-12-cellular-code-protein-therapeutic-avenues.html,15,1,bookofjoe,3
293,38575894,"Comcast to Hike TV and Broadband Rates (Yes, Again)",1702076473,https://www.pcmag.com/news/comcast-to-hike-tv-and-broadband-rates-yes-again,6,2,ohjeez,0
294,38534920,Show HN: Dropbase – Build internal web apps with just Python,1701800747,https://github.com/DropbaseHQ/dropbase,203,114,jimmyechan,5
295,38552186,Brain-Inspired Efficient Pruning: Criticality in Spiking Neural Networks,1701916958,https://arxiv.org/abs/2311.16141,52,13,PaulHoule,0
296,38559299,GateLoop: Data-Controlled Linear Recurrence for Sequence Modeling,1701970711,https://arxiv.org/abs/2311.01927,26,2,zxexz,0
297,38550271,"AMD MI300 performance – Faster than H100, but how much?",1701901034,https://www.semianalysis.com/p/amd-mi300-performance-faster-than,113,84,klelatti,0
298,38555299,Croatian towns with a traffic light that only turns red for driving students,1701948895,https://total-croatia-news.com/lifestyle/traffic-light-2/,15,3,acadapter,0
299,38548774,Painting is Terribly Difficult,1701892973,https://www.lrb.co.uk/the-paper/v45/n24/julian-barnes/painting-is-terribly-difficult,87,67,prismatic,0
300,38562118,Is the 6502 a RISC or CISC processor? (2005),1701984846,http://forum.6502.org/viewtopic.php?t=720,8,5,tosh,0
301,38557480,NASA's Psyche Delivers First Images and Other Data,1701963251,https://www.jpl.nasa.gov/news/nasas-psyche-delivers-first-images-and-other-data,64,4,belter,0
302,38539174,Go Testing by Example [video],1701824294,https://research.swtch.com/testing,178,46,ash,0
303,38575523,The New Essential Guide to Electronics in Shenzhen,1702074576,https://www.crowdsupply.com/machinery-enchantress/the-new-essential-guide-to-electronics-in-shenzhen,13,0,sohkamyung,9
304,38567044,Tuskegee Syphilis Study,1702028017,https://en.wikipedia.org/wiki/Tuskegee_Syphilis_Study,26,6,gattilorenz,0
305,38573400,OpenAI cofounder Ilya Sutskever has become invisible with his future uncertain,1702065380,https://www.businessinsider.com/openai-cofounder-ilya-sutskever-invisible-future-uncertain-2023-12,16,2,passwordoops,1
306,38562726,"Google calls Drive data loss ""fixed,"" locks forum threads saying otherwise",1701988440,https://arstechnica.com/gadgets/2023/12/google-calls-drive-data-loss-fixed-locks-forum-threads-saying-otherwise/,397,166,coloneltcb,0
307,38552628,A slightly longer Lean 4 proof tour,1701920996,https://terrytao.wordpress.com/2023/12/05/a-slightly-longer-lean-4-proof-tour/,76,27,iso8859-1,0
308,38536681,Magicoder: Source Code Is All You Need,1701809165,https://arxiv.org/abs/2312.02120,180,66,tosh,3
309,38534109,I want to convince you to have an on-premise offering,1701797694,https://hivekit.io/blog/i-want-to-convince-you-to-have-an-on-premise-offering/#hn,77,90,max_sendfeld,0
310,38567161,"""Inside Macintosh"" in electronic format",1702029215,https://spinsidemacintosh.neocities.org/,3,0,rcarmo,0
311,38541217,Vowels and diphthongs in sperm whales,1701846676,https://osf.io/preprints/osf/285cs,69,31,pr337h4m,0
312,38564196,How to think about the OpenAI Q* rumors,1701998466,https://www.understandingai.org/p/how-to-think-about-the-openai-q-rumors,54,20,breckenedge,1
313,38538886,Thermoelectric heating stands at the brink of commercialization,1701822288,https://spectrum.ieee.org/thermoelectric-heating,107,123,pseudolus,0
314,38574819,"Tesla loses Swedish court case, Finnish union joins port blockade",1702071431,https://www.cnbc.com/2023/12/08/musks-scandinavian-woes-deepen-as-tesla-loses-swedish-court-case.html,21,0,frereubu,6
315,38550867,"On C popularity vs. Python, size of stdlib, package managers in languages",1701905024,"https://lof.flounder.online/gemlog/2023-12-06%20On%20C%20popularity%20vs%20python,%20size%20of%20stdlib,%20package%20managers%20in%20languages.gmi",20,18,urlwolf,0
316,38555854,TAST-E is an animatronic robot head with a sense of taste and smell,1701954252,https://blog.arduino.cc/2023/11/28/tast-e-is-an-animatronic-robot-head-with-a-sense-of-taste-and-smell/,12,4,PaulHoule,0
317,38569579,Cloudflare Load Balancing Reference Architecture,1702046491,https://developers.cloudflare.com/reference-architecture/load-balancing-reference-architecture/,21,0,mxschumacher,0
318,38535853,Philosophy of Biff,1701805061,https://biffweb.com/p/philosophy-of-biff/,49,23,jacobobryant,0
319,38564022,Interoperability Trend in Open Table Formats for Enterprise Data Architectures,1701996969,https://blog.min.io/interoperability-trend-in-open-table-formats/,5,0,Terretta,7
320,38534087,The Eval Game,1701797625,https://oskaerik.github.io/theevalgame/,37,32,sfoley,2
321,38543322,Jailbroken AI Chatbots Can Jailbreak Other Chatbots,1701868005,https://www.scientificamerican.com/article/jailbroken-ai-chatbots-can-jailbreak-other-chatbots/,120,65,beardyw,4
322,38576685,Try Our AI Assistant at 650-460-2286 – Feedback Welcome,1702080437,,9,14,z61a,4
323,38546121,Flickypedia helps you put Flickr photos on Wikimedia Commons,1701880441,https://www.flickr.org/tools/flickypedia/,64,13,edward,0
324,38573555,"Worm's rear end develops its own head, wanders off to mate",1702065967,https://arstechnica.com/science/2023/12/bizarre-worm-can-detach-its-own-butt-and-make-it-swim-away/,10,1,arittr,0
325,38551390,Embracing Automation with GitHub Actions,1701909233,https://exploring-better-ways.bellroy.com/embracing-automation-with-github-actions.html,18,0,michaelwebb76,0
326,38551890,23andMe updates their TOS to force binding arbitration,1701914046,https://stackdiary.com/23andme-updates-tos-to-force-binding-arbitration/,370,242,rdli,0
327,38578912,Want to help a business you love? Don't pay with a credit card,1702099796,https://www.washingtonpost.com/technology/2023/12/08/credit-card-fees-small-businesses/,6,2,MilnerRoute,0
328,38532914,"Show HN: Desert Atlas, a self-hosted OpenStreetMap app for Sandstorm",1701793403,https://sandstorm.org/news/2023-12-05-osm-on-sandstorm,99,11,orblivion,7
329,38559740,Hot Dog Linux,1701972894,http://hotdoglinux.com/,28,14,nerdo,5
330,38537933,Cognitive ability and miscalibrated financial expectations,1701816069,https://journals.sagepub.com/doi/10.1177/01461672231209400,100,88,bookofjoe,0
331,38548130,Wikifunctions,1701889468,https://wikimediafoundation.org/news/2023/12/05/introducing-wikifunctions-first-wikimedia-project-to-launch-in-a-decade-creates-new-forms-of-knowledge/,292,146,edward,0
332,38578583,Hubble back in service after gyro scare–NASA still studying reboost options,1702096117,https://arstechnica.com/space/2023/12/hubble-back-in-service-after-gyro-scare-nasa-still-studying-reboost-options/,3,0,thunderbong,0
333,38578571,Pritzker signs law lifting moratorium on nuclear reactors,1702095984,https://apnews.com/article/illinois-nuclear-moratorium-modular-reactors-solar-wind-225d14cefb03793e08f0802745df4e02,5,1,mattas,0
334,38544728,"Fleece: A super-fast, compact, JSON-equivalent binary data format",1701875026,https://github.com/couchbase/fleece,26,7,todsacerdoti,0
335,38563588,Climate Conference Head Happens to Be an Oil Exec Says Fossil Fuels Are Fine,1701993775,https://futurism.com/climate-conference-oil-exec-fossil-fuels,37,16,danboarder,0
336,38547033,Show HN: Lume – automate data mappings using AI,1701884268,https://www.lume.ai/,76,26,nmachado,7
337,38542875,Compressing Gaussian Splats,1701865128,https://blog.playcanvas.com//compressing-gaussian-splats/,134,36,ovenchips,0
338,38556998,The International Space Station Reaches 25 Years in Orbit,1701960800,https://blogs.nasa.gov/spacestation/2023/12/06/station-reaches-25-years-in-orbit-crew-continues-advanced-space-research/,35,6,geox,0
339,38535931,Raspberry Robin's Roshtyak: A Little Lesson in Trickery (2022),1701805332,https://decoded.avast.io/janvojtesek/raspberry-robins-roshtyak-a-little-lesson-in-trickery/,14,0,jstrieb,0
340,38555284,Extinguishing the EV Battery Fire Hype,1701948723,https://spectrum.ieee.org/lithium-ion-battery-fires,9,1,pseudolus,0
341,38539374,A new quantum algorithm for classical mechanics with an exponential speedup,1701825791,https://blog.research.google/2023/12/a-new-quantum-algorithm-for-classical.html,123,62,ernesto95,3
342,38565801,Average distance to a supermarket in Amsterdam is 400 meter or 1300 feet,1702014000,https://www.oozo.nl/nabije-voorzieningen/amsterdam,86,128,kermitdekikker,0
343,38540776,What shape is the universe? (2021),1701841063,https://www.astronomy.com/science/what-shape-is-the-universe/,35,20,danboarder,0
344,38555768,Everyday performance rules for Ruby on Rails developers,1701953532,https://www.rorvswild.com/blog/2023/everyday-performance-rules-for-ruby-on-rails-developers,130,39,a12b,0
345,38541901,The first electro-mechanical desktop synthesizer,1701854364,https://gamechangeraudio.com/motor-synth-mkii/,47,44,v-yadli,0
346,38550567,Chaos Communication Congress tickets still available,1701902944,https://tickets.events.ccc.de/37c3/intro/,31,15,mixedbit,0
347,38548487,Watch electricity hit a fork in the road at half a billion frames per second [video],1701891567,https://www.youtube.com/watch?v=2AXv49dDQJw,94,15,systemstops,0
348,38543029,EfficientSAM,1701866121,https://yformer.github.io/efficient-sam/,57,7,Thomashuet,0
349,38543947,Why is the Amiga so beloved in the demoscene? (2023 essay),1701871161,https://marincomics.com/amiga-demoscene/,88,49,marinbala,0
350,38577938,Bank's datacenter after travelling back in time to 1970,1702089633,https://www.theregister.com/2023/12/08/on_call/,4,0,CHB0403085482,0
351,38568908,London trains see power cut as thousands stranded in dark for hours,1702042834,https://metro.co.uk/2023/12/08/thousands-stranded-cold-dark-london-trains-hours-power-cut-19944985/,86,91,epstein,0
352,38556028,Space Force's secretive space plane is making its highest flight yet,1701955638,https://www.newscientist.com/article/2407092-space-forces-secretive-space-plane-is-making-its-highest-flight-yet/,31,2,belter,0
353,38560783,Linux distros are about to get killer Windows feature: The Blue Screen of Death,1701977844,https://arstechnica.com/gadgets/2023/12/linux-distros-are-about-to-get-a-killer-windows-feature-the-blue-screen-of-death/,44,23,dddavid,5
354,38577771,The Hybrid-Car Dilemma,1702088398,https://www.theatlantic.com/technology/archive/2023/12/hybrid-car-demand-ev-production/676266/,7,6,Stratoscope,6
355,38545417,Databases are the endgame for data-oriented design,1701877724,https://spacetimedb.com/blog/databases-and-data-oriented-design,230,149,cloutiertyler,0
356,38563537,Half-Quadratic Quantization of Large Machine Learning Models,1701993479,https://mobiusml.github.io/hqq_blog/,6,1,ibuildthings,0
357,38561634,Boffins devise 'universal backdoor' for image models to cause AI hallucinations,1701982177,https://www.theregister.com/2023/12/06/universal_backdoor_llm_image/,23,0,rokkitmensch,4
358,38541647,Welcome to Principia Cybernetica Web (2002),1701851381,http://pespmc1.vub.ac.be/,18,10,RafelMri,0
359,38537682,StyleX – Meta's styling library,1701814445,https://stylexjs.com/,105,82,alexarena,0
360,38540738,After the Plague: Health and History in Medieval England,1701840365,https://www.aftertheplague.org,19,3,diodorus,0
361,38544824,Cloud TPU v5p and AI Hypercomputer,1701875446,https://cloud.google.com/blog/products/ai-machine-learning/introducing-cloud-tpu-v5p-and-ai-hypercomputer,169,69,treesciencebot,4
362,38539167,An update on Twitch in Korea,1701824259,https://blog.twitch.tv/en/2023/12/05/an-update-on-twitch-in-korea/,218,182,zeroCalories,0
363,38548209,Quad9 wins appeal against Sony,1701889906,https://quad9.net/news/blog/quad9-turns-the-sony-case-around-in-dresden/,308,54,madspindel,2
364,38576764,'Greedflation' study finds many companies were lying to you about inflation,1702081085,https://fortune.com/europe/2023/12/08/greedflation-study/,97,112,safaa1993,0
365,38565926,World of Goo 2,1702015747,https://worldofgoo2.com/,201,56,NOWHERE_,0
366,38537873,Addressing post-quantum cryptography with CodeQL,1701815690,https://github.blog/2023-12-05-addressing-post-quantum-cryptography-with-codeql/,13,3,todsacerdoti,0
367,38545538,Show HN: Winglang – A new cloud-oriented programming language,1701878190,https://github.com/winglang/wing,115,67,shaiber,3
368,38556584,Being Rusty: Discovering Rust's design axioms,1701958788,https://smallcultfollowing.com/babysteps/blog/2023/12/07/rust-design-axioms/,31,1,mfrw,0
